FileName,SubvolumeCenter_xyz,Vector_u,Vector_v,Vector_w
training1.tiff,"(250, 50, 0)",0.959365501571271,-0.28216632399155,0
training1.tiff,"(250, 100, 0)",0.9108532460343,-0.412730377109292,0
training1.tiff,"(250, 150, 0)",0.804433266960346,-0.594043027909178,0
training1.tiff,"(250, 200, 0)",0.917070056253235,-0.39872611141445,0
training1.tiff,"(250, 250, 0)",0.996815278536125,-0.07974522228289,0
training1.tiff,"(250, 300, 0)",0.993883734673619,-0.110431526074846,0
training1.tiff,"(250, 350, 0)",0.887584423910363,-0.460645080763606,0
training1.tiff,"(300, 50, 0)",0.982102279234616,-0.188348382318967,0
training1.tiff,"(300, 100, 0)",0.941339404156139,-0.337461295829559,0
training1.tiff,"(300, 150, 0)",0.919145030018058,-0.393919298579168,0
training1.tiff,"(300, 200, 0)",0.855500079018233,-0.517802679405772,0
training1.tiff,"(300, 250, 0)",0.801524122775721,-0.597962440800935,0
training1.tiff,"(300, 300, 0)",0.845797963897498,-0.533503331073806,0
training1.tiff,"(300, 350, 0)",0.829951176842496,-0.557836036894136,0
training1.tiff,"(350, 50, 0)",0.938096474139388,-0.346374082759159,0
training1.tiff,"(350, 100, 0)",0.931057024993514,-0.364873698983945,0
training1.tiff,"(350, 150, 0)",0.924678098474716,-0.380749805254295,0
training1.tiff,"(350, 200, 0)",0.865982457891487,-0.500074377092267,0
training1.tiff,"(350, 250, 0)",0.802910201745803,-0.596099998265823,0
training1.tiff,"(350, 300, 0)",0.721582152294679,-0.692328821796247,0
training1.tiff,"(350, 350, 0)",0.8919700836008,-0.452094425934652,0
training1.tiff,"(400, 50, 0)",0.979987319582053,-0.199059924290105,0
training1.tiff,"(400, 100, 0)",0.880471099922175,-0.474099823035017,0
training1.tiff,"(400, 150, 0)",0.857492925712544,-0.514495755427527,0
training1.tiff,"(400, 200, 0)",0.839252879718438,-0.543741302352791,0
training1.tiff,"(400, 250, 0)",0.683157128775741,-0.730271413518896,0
training1.tiff,"(400, 300, 0)",0.845488903030971,-0.533992991387982,0
training1.tiff,"(400, 350, 0)",0.856455989333672,-0.516220048365501,0
training1.tiff,"(450, 50, 0)",0.902134221635646,-0.431455497304005,0
training1.tiff,"(450, 100, 0)",0.937566218409931,-0.347806822958523,0
training1.tiff,"(450, 150, 0)",0.894427190999916,-0.447213595499958,0
training1.tiff,"(450, 200, 0)",0.822627459645494,-0.568580744166738,0
training1.tiff,"(450, 250, 0)",0.801524122775721,-0.597962440800935,0
training1.tiff,"(450, 300, 0)",0.794005554569028,-0.607910502716913,0
training1.tiff,"(450, 350, 0)",0.899814107196199,-0.43627350651937,0
training1.tiff,"(500, 50, 0)",0.913231249271872,-0.407441634290527,0
training1.tiff,"(500, 100, 0)",0.765974253829985,-0.642871248750166,0
training1.tiff,"(500, 150, 0)",0.724137931034483,-0.689655172413793,0
training1.tiff,"(500, 200, 0)",0.990226505105838,-0.139468521845893,0
training1.tiff,"(500, 250, 0)",0.990444760519417,-0.137910029945741,0
training1.tiff,"(500, 300, 0)",0.996346649041751,-0.0854011413464357,0
training1.tiff,"(500, 350, 0)",0.998416781116735,-0.056248832738971,0
training1.tiff,"(550, 50, 0)",0.983188736076488,-0.182592193842776,0
training1.tiff,"(550, 100, 0)",0.89965666283031,-0.436598086373533,0
training1.tiff,"(550, 150, 0)",0.954758063246213,-0.297383659043902,0
training1.tiff,"(550, 200, 0)",0.99939211773789,-0.0348625157350426,0
training1.tiff,"(550, 250, 0)",0.852601252410943,-0.522562057929288,0
training1.tiff,"(550, 300, 0)",0.993532672656404,0.113546591160732,0
training1.tiff,"(550, 350, 0)",0.9443036133719,-0.329075501629601,0
training1.tiff,"(600, 50, 0)",0.943312390837391,-0.331906211590934,0
training1.tiff,"(600, 100, 0)",0.970879659481827,-0.239567708183827,0
training1.tiff,"(600, 150, 0)",0.95577900872195,-0.294085848837523,0
training1.tiff,"(600, 200, 0)",0.989627736739851,-0.143655639204172,0
training1.tiff,"(600, 250, 0)",0.906834661210767,-0.421486532675427,0
training1.tiff,"(600, 300, 0)",0.998903174369838,-0.0468235862985862,0
training1.tiff,"(600, 350, 0)",0.983188736076488,-0.182592193842776,0
training1.tiff,"(650, 50, 0)",0.937313158276731,-0.348488225513144,0
training1.tiff,"(650, 100, 0)",0.884569100485297,-0.466409162074066,0
training1.tiff,"(650, 150, 0)",0.850594569546038,-0.525822097537551,0
training1.tiff,"(650, 200, 0)",0.999846142010013,-0.0175411603861411,0
training1.tiff,"(650, 250, 0)",0.929416313260709,-0.36903294791234,0
training1.tiff,"(650, 300, 0)",1,0,0
training1.tiff,"(650, 350, 0)",0.966837822168765,-0.255391122837032,0
training1.tiff,"(700, 50, 0)",0.997969082863627,0.0637001542253379,0
training1.tiff,"(700, 100, 0)",0.983060298944249,0.183282428616725,0
training1.tiff,"(700, 150, 0)",0.957826285221151,0.287347885566345,0
training1.tiff,"(700, 200, 0)",0.997529518435429,0.0702485576362979,0
training1.tiff,"(700, 250, 0)",0.982570245697068,0.18589166810485,0
training1.tiff,"(700, 300, 0)",0.975441002067707,0.220260871434643,0
training1.tiff,"(700, 350, 0)",0.987877125404486,0.155237833992134,0
training1.tiff,"(750, 50, 0)",0.865734831114129,0.500502949237856,0
training1.tiff,"(750, 100, 0)",1,0,0
training1.tiff,"(750, 150, 0)",0.999807821656725,-0.0196040749344456,0
training1.tiff,"(750, 200, 0)",0.993480071526296,0.11400590984728,0
training1.tiff,"(750, 250, 0)",1,0,0
training1.tiff,"(750, 300, 0)",0.981490592025699,0.191510359419649,0
training1.tiff,"(750, 350, 0)",0.972806214685367,0.23162052730604,0
training1.tiff,"(800, 50, 0)",0.834464609751732,0.55106153474171,0
training1.tiff,"(800, 100, 0)",0.818029158386142,0.575176751990256,0
training1.tiff,"(800, 150, 0)",0.991098234868642,0.133132598713698,0
training1.tiff,"(800, 200, 0)",0.991354765989961,0.131208719028083,0
training1.tiff,"(800, 250, 0)",0.996962141349244,0.0778876672929097,0
training1.tiff,"(800, 300, 0)",0.9989685402103,-0.04540766091865,0
training1.tiff,"(800, 350, 0)",0.97803643588717,-0.208433994533331,0
training1.tiff,"(850, 50, 0)",0.863187603129405,0.504883315037954,0
training1.tiff,"(850, 100, 0)",0.816271211704904,0.57766885751424,0
training1.tiff,"(850, 150, 0)",0.741873676581724,0.670539669218097,0
training1.tiff,"(850, 200, 0)",0.900551636364578,0.434749065831176,0
training1.tiff,"(850, 250, 0)",1,0,0
training1.tiff,"(850, 300, 0)",0.921364160958329,-0.388700505404295,0
training1.tiff,"(850, 350, 0)",0.996977830563635,-0.0776865841997638,0
training1.tiff,"(900, 50, 0)",0.871983785385481,0.489534756707639,0
training1.tiff,"(900, 100, 0)",0.999444906979154,0.0333148302326385,0
training1.tiff,"(900, 150, 0)",0.804574079585767,0.593852296837114,0
training1.tiff,"(900, 200, 0)",0.79214099278171,0.610338141979351,0
training1.tiff,"(900, 250, 0)",0.986393923832144,0.164398987305357,0
training1.tiff,"(900, 300, 0)",0.986393923832144,-0.164398987305357,0
training1.tiff,"(900, 350, 0)",0.987330371276699,-0.158678095383755,0
training1.tiff,"(950, 50, 0)",0.944673664234786,0.328011688970412,0
training1.tiff,"(950, 100, 0)",0.955195367474764,0.295976029358378,0
training1.tiff,"(950, 150, 0)",0.869064731380397,0.494698385554996,0
training1.tiff,"(950, 200, 0)",0.851036012799674,0.525107327046608,0
training1.tiff,"(950, 250, 0)",0.999921884154081,-0.0124990235519264,0
training1.tiff,"(950, 300, 0)",0.985350505855448,-0.170541433705751,0
training1.tiff,"(950, 350, 0)",0.950229540973498,-0.311550669171639,0
training10.tiff,"(50, 50, 0)",0.842522148762896,0.538661701668081,0
training10.tiff,"(50, 100, 0)",0.996763955011845,-0.0803841899203101,0
training10.tiff,"(50, 150, 0)",0.883462102068378,-0.468502629884746,0
training10.tiff,"(50, 200, 0)",0.76707687015241,-0.641555200491106,0
training10.tiff,"(50, 250, 0)",0.838139532599552,-0.545455886294946,0
training10.tiff,"(50, 300, 0)",0.590738850469492,-0.806862820153453,0
training10.tiff,"(50, 350, 0)",0.700340670128077,-0.713808759938232,0
training10.tiff,"(100, 50, 0)",0.878853431665695,0.477091862904234,0
training10.tiff,"(100, 100, 0)",0.904072266505304,0.427379616893416,0
training10.tiff,"(100, 150, 0)",0.987665111979922,-0.15658105433828,0
training10.tiff,"(100, 200, 0)",0.847998304005088,-0.52999894000318,0
training10.tiff,"(100, 250, 0)",0.707106781186547,-0.707106781186548,0
training10.tiff,"(100, 300, 0)",0.598084412892456,-0.801433113275891,0
training10.tiff,"(100, 350, 0)",0.651766743287986,-0.758419483098748,0
training10.tiff,"(150, 50, 0)",0.914349389646562,0.404926158272049,0
training10.tiff,"(150, 100, 0)",0.984783558817937,0.173785333909048,0
training10.tiff,"(150, 150, 0)",0.99074739542794,0.135718821291499,0
training10.tiff,"(150, 200, 0)",0.805651012649425,-0.592390450477518,0
training10.tiff,"(150, 250, 0)",0.894427190999916,-0.447213595499957,0
training10.tiff,"(150, 300, 0)",0.858819504966694,-0.512278301208203,0
training10.tiff,"(150, 350, 0)",0.779620360119655,-0.626252420423985,0
training10.tiff,"(200, 50, 0)",0.91168108856921,0.410898518791757,0
training10.tiff,"(200, 100, 0)",0.985030467155704,0.172380331752248,0
training10.tiff,"(200, 150, 0)",0.999221823409015,0.0394429667135138,0
training10.tiff,"(200, 200, 0)",0.998687663476589,-0.0512147519731584,0
training10.tiff,"(200, 250, 0)",0.8,-0.6,0
training10.tiff,"(200, 300, 0)",0.727890219011467,-0.68569368457602,0
training10.tiff,"(200, 350, 0)",0.762509135372791,-0.646977448195096,0
training10.tiff,"(250, 50, 0)",0.877371139552385,0.479812341942711,0
training10.tiff,"(250, 100, 0)",0.945822136424443,0.324685211011376,0
training10.tiff,"(250, 150, 0)",0.936980204786319,0.349382449242356,0
training10.tiff,"(250, 200, 0)",0.980100606421145,-0.198501388642257,0
training10.tiff,"(250, 250, 0)",0.806404995855706,-0.591363663627517,0
training10.tiff,"(250, 300, 0)",0.788024373724563,-0.615644041972315,0
training10.tiff,"(250, 350, 0)",0.707106781186548,-0.707106781186547,0
training10.tiff,"(300, 50, 0)",0.787505001007586,0.616308261658111,0
training10.tiff,"(300, 100, 0)",0.839252879718438,0.543741302352791,0
training10.tiff,"(300, 150, 0)",0.786853417355905,0.617139935181102,0
training10.tiff,"(300, 200, 0)",0.836969613973546,0.547249362982703,0
training10.tiff,"(300, 250, 0)",0.869836501992695,0.493340105607797,0
training10.tiff,"(300, 300, 0)",0.728627668902007,-0.684910008767887,0
training10.tiff,"(300, 350, 0)",0.8,-0.6,0
training10.tiff,"(350, 50, 0)",0.811029676142761,0.585005012299696,0
training10.tiff,"(350, 100, 0)",0.987105477747585,0.160071158553662,0
training10.tiff,"(350, 150, 0)",0.947144575627813,0.320807033680388,0
training10.tiff,"(350, 200, 0)",0.994251140256692,-0.107073199719951,0
training10.tiff,"(350, 250, 0)",0.827475774391758,-0.561501418337265,0
training10.tiff,"(350, 300, 0)",0.757409961600577,-0.652939622069463,0
training10.tiff,"(350, 350, 0)",0.707106781186548,-0.707106781186548,0
training10.tiff,"(400, 50, 0)",0.847998304005088,0.52999894000318,0
training10.tiff,"(400, 100, 0)",0.901252424525186,0.433294434867878,0
training10.tiff,"(400, 150, 0)",0.957407006199365,0.288741795520443,0
training10.tiff,"(400, 200, 0)",0.997898362604805,0.064798594974338,0
training10.tiff,"(400, 250, 0)",0.849640166198119,-0.527362861778143,0
training10.tiff,"(400, 300, 0)",0.834114264555427,-0.551591691076976,0
training10.tiff,"(400, 350, 0)",0.808236496228356,-0.588858018680659,0
training10.tiff,"(450, 50, 0)",0.774532127586641,0.632534570862424,0
training10.tiff,"(450, 100, 0)",0.741204373525063,0.671279432626473,0
training10.tiff,"(450, 150, 0)",0.83393220572654,0.551866900848446,0
training10.tiff,"(450, 200, 0)",0.968391739893784,0.249434236033248,0
training10.tiff,"(450, 250, 0)",0.946772744819713,0.321902733238703,0
training10.tiff,"(450, 300, 0)",0.927585542017196,-0.373610843312482,0
training10.tiff,"(450, 350, 0)",0.748187660156649,-0.663487170327595,0
training10.tiff,"(500, 50, 0)",0.791285001392167,0.611447501075765,0
training10.tiff,"(500, 100, 0)",0.843062440433872,0.537815694759538,0
training10.tiff,"(500, 150, 0)",0.757409961600577,0.652939622069462,0
training10.tiff,"(500, 200, 0)",0.96,0.28,0
training10.tiff,"(500, 250, 0)",0.934997526317784,0.354654234120538,0
training10.tiff,"(500, 300, 0)",0.972511496915214,0.232854865458572,0
training10.tiff,"(500, 350, 0)",0.902666413566439,-0.430340964607255,0
training10.tiff,"(550, 50, 0)",0.8,0.6,0
training10.tiff,"(550, 100, 0)",0.863296794119082,0.504696587331156,0
training10.tiff,"(550, 150, 0)",0.851658316704544,0.524097425664335,0
training10.tiff,"(550, 200, 0)",0.905882352941176,0.423529411764706,0
training10.tiff,"(550, 250, 0)",0.913811548620257,0.406138466053447,0
training10.tiff,"(550, 300, 0)",0.93334560620306,0.358979079308869,0
training10.tiff,"(550, 350, 0)",0.958798112708387,-0.284088329691374,0
training10.tiff,"(600, 50, 0)",0.840140335753099,0.542369077511494,0
training10.tiff,"(600, 100, 0)",0.848616882571374,0.52900792679774,0
training10.tiff,"(600, 150, 0)",0.834114264555427,0.551591691076976,0
training10.tiff,"(600, 200, 0)",0.919778168080743,0.392438685047784,0
training10.tiff,"(600, 250, 0)",0.97152033878313,0.236956180191007,0
training10.tiff,"(600, 300, 0)",0.967617272396844,0.252421897147003,0
training10.tiff,"(600, 350, 0)",0.976484527684887,-0.215587493125235,0
training10.tiff,"(650, 50, 0)",0.794951246045077,0.606673319350191,0
training10.tiff,"(650, 100, 0)",0.868984891377346,0.494838618700989,0
training10.tiff,"(650, 150, 0)",0.850594569546038,0.525822097537551,0
training10.tiff,"(650, 200, 0)",0.837863058280952,0.545880477364863,0
training10.tiff,"(650, 250, 0)",0.760564502201908,0.649262379928457,0
training10.tiff,"(650, 300, 0)",0.967459022681129,0.253027744393526,0
training10.tiff,"(650, 350, 0)",0.988529882671721,0.151025398741513,0
training10.tiff,"(700, 50, 0)",0.851257688300157,0.524747890048042,0
training10.tiff,"(700, 100, 0)",0.826712879960879,0.562624043306709,0
training10.tiff,"(700, 150, 0)",0.862285860494038,0.506421854575863,0
training10.tiff,"(700, 200, 0)",0.735355995928803,0.677681015855955,0
training10.tiff,"(700, 250, 0)",0.81923192051904,0.573462344363328,0
training10.tiff,"(700, 300, 0)",0.789986687015078,0.6131239958923,0
training10.tiff,"(700, 350, 0)",0.847362967067608,0.531014126029035,0
training10.tiff,"(750, 50, 0)",0.8,0.6,0
training10.tiff,"(750, 100, 0)",0.758501989584475,0.651670723445816,0
training10.tiff,"(750, 150, 0)",0.797406385602316,0.603442670185537,0
training10.tiff,"(750, 200, 0)",0.741298409320304,0.671175586817032,0
training10.tiff,"(750, 250, 0)",0.815180408266274,0.579207132189195,0
training10.tiff,"(750, 300, 0)",0.868243142124459,0.496138938356834,0
training10.tiff,"(750, 350, 0)",0.890043364858665,0.455875869805658,0
training10.tiff,"(800, 50, 0)",0.876215908676647,0.481918749772156,0
training10.tiff,"(800, 100, 0)",0.889695551631174,0.456554296231786,0
training10.tiff,"(800, 150, 0)",0.8835288503845,0.468376739962868,0
training10.tiff,"(800, 200, 0)",0.87524153543927,0.483686111690122,0
training10.tiff,"(800, 250, 0)",0.892035776030269,0.451964793188669,0
training10.tiff,"(800, 300, 0)",0.903986429079885,0.427561148889135,0
training10.tiff,"(800, 350, 0)",0.998416781116735,-0.056248832738971,0
training10.tiff,"(850, 50, 0)",0.860926528214316,0.508729312126641,0
training10.tiff,"(850, 100, 0)",0.837379150368375,0.546622500934912,0
training10.tiff,"(850, 150, 0)",0.957826285221151,0.287347885566345,0
training10.tiff,"(850, 200, 0)",0.911370599658675,0.411586722426498,0
training10.tiff,"(850, 250, 0)",0.917857035960143,0.396911150685467,0
training10.tiff,"(850, 300, 0)",0.829266427591158,0.558853462072302,0
training10.tiff,"(850, 350, 0)",0.996962141349244,-0.0778876672929097,0
training10.tiff,"(900, 50, 0)",0.932004671541296,0.362446261154948,0
training10.tiff,"(900, 100, 0)",0.902603681203451,0.430472524881646,0
training10.tiff,"(900, 150, 0)",0.929352086045932,0.369194664319617,0
training10.tiff,"(900, 200, 0)",0.931057024993514,0.364873698983945,0
training10.tiff,"(900, 250, 0)",0.886584846165455,0.46256600669502,0
training10.tiff,"(900, 300, 0)",0.897349966120578,0.441319655469137,0
training10.tiff,"(900, 350, 0)",0.913811548620257,0.406138466053448,0
training10.tiff,"(950, 50, 0)",0.954700334487348,0.297568935424628,0
training10.tiff,"(950, 100, 0)",0.925934612024195,0.377683854904606,0
training10.tiff,"(950, 150, 0)",0.921886676672854,0.38745961773207,0
training10.tiff,"(950, 200, 0)",0.896939506753012,0.442153277976838,0
training10.tiff,"(950, 250, 0)",0.952424147199324,0.304775727103784,0
training10.tiff,"(950, 300, 0)",0.869064731380397,0.494698385554996,0
training10.tiff,"(950, 350, 0)",0.685801146497093,0.727788971792835,0
training11.tiff,"(50, 50, 0)",0.963517909629941,0.267643863786095,0
training11.tiff,"(50, 100, 0)",0.904248646745991,0.427006305407829,0
training11.tiff,"(50, 150, 0)",0.84463978122864,0.535335072609702,0
training11.tiff,"(50, 200, 0)",0.955195367474764,-0.295976029358377,0
training11.tiff,"(50, 250, 0)",0.889287802318147,-0.457348012620761,0
training11.tiff,"(50, 300, 0)",0.807170333789816,-0.590318602323895,0
training11.tiff,"(50, 350, 0)",0.804176141466325,-0.594391061083806,0
training11.tiff,"(100, 50, 0)",0.848688585215293,0.528892886438516,0
training11.tiff,"(100, 100, 0)",0.786318338822423,0.617821551931903,0
training11.tiff,"(100, 150, 0)",0.812990486092405,0.582276969768885,0
training11.tiff,"(100, 200, 0)",0.767281767980584,0.641310134431532,0
training11.tiff,"(100, 250, 0)",0.821714778090661,-0.569898958998361,0
training11.tiff,"(100, 300, 0)",0.827475774391759,-0.561501418337264,0
training11.tiff,"(100, 350, 0)",0.856455989333673,-0.516220048365501,0
training11.tiff,"(150, 50, 0)",0.95003174904049,0.312153288970447,0
training11.tiff,"(150, 100, 0)",0.739342381478787,0.673329668846752,0
training11.tiff,"(150, 150, 0)",0.999200958721789,0.0399680383488716,0
training11.tiff,"(150, 200, 0)",0.907562518381319,-0.41991698611673,0
training11.tiff,"(150, 250, 0)",0.912168696110691,-0.409814921441035,0
training11.tiff,"(150, 300, 0)",0.745937661625915,-0.666015769308852,0
training11.tiff,"(150, 350, 0)",0.815327202637734,-0.579000477235492,0
training11.tiff,"(200, 50, 0)",0.889135810388049,0.457643431817378,0
training11.tiff,"(200, 100, 0)",0.808143356591515,0.588985836159919,0
training11.tiff,"(200, 150, 0)",0.95087143148672,0.309586047460793,0
training11.tiff,"(200, 200, 0)",0.997128264651524,-0.0757312606064445,0
training11.tiff,"(200, 250, 0)",0.874714269002316,-0.484638986879662,0
training11.tiff,"(200, 300, 0)",0.794357832977196,-0.607450107570797,0
training11.tiff,"(200, 350, 0)",0.733962906461847,-0.679189555233352,0
training11.tiff,"(250, 50, 0)",0.862524905766236,0.506014611382858,0
training11.tiff,"(250, 100, 0)",0.839570157152151,0.543251278157274,0
training11.tiff,"(250, 150, 0)",0.820398166769987,0.571792661688172,0
training11.tiff,"(250, 200, 0)",0.896939506753013,0.442153277976837,0
training11.tiff,"(250, 250, 0)",0.948683298050514,-0.316227766016838,0
training11.tiff,"(250, 300, 0)",0.9010016697591,-0.4338156187729,0
training11.tiff,"(250, 350, 0)",0.919145030018058,-0.393919298579168,0
training11.tiff,"(300, 50, 0)",0.817339028782594,0.57615702028937,0
training11.tiff,"(300, 100, 0)",0.832050294337844,0.554700196225229,0
training11.tiff,"(300, 150, 0)",0.948683298050514,0.316227766016838,0
training11.tiff,"(300, 200, 0)",0.999156632001028,-0.041061231452097,0
training11.tiff,"(300, 250, 0)",0.947340570768149,-0.320227798569515,0
training11.tiff,"(300, 300, 0)",0.812015371342714,-0.583636048152575,0
training11.tiff,"(300, 350, 0)",0.734376708125109,-0.678742109024722,0
training11.tiff,"(350, 50, 0)",0.75097031393105,0.660335965697992,0
training11.tiff,"(350, 100, 0)",0.743829936890501,0.66836892880016,0
training11.tiff,"(350, 150, 0)",0.795203484748346,0.606342657120614,0
training11.tiff,"(350, 200, 0)",0.816665981070822,0.577110626623381,0
training11.tiff,"(350, 250, 0)",0.995672695731397,0.092929451601597,0
training11.tiff,"(350, 300, 0)",0.999653919352847,-0.0263066820882328,0
training11.tiff,"(350, 350, 0)",0.996014155971203,0.0891952975496599,0
training11.tiff,"(400, 50, 0)",0.622926781769704,0.782280144548,0
training11.tiff,"(400, 100, 0)",0.8,0.6,0
training11.tiff,"(400, 150, 0)",0.837610596838614,0.546267780546922,0
training11.tiff,"(400, 200, 0)",0.761658757624037,0.64797834603836,0
training11.tiff,"(400, 250, 0)",0.990992430410323,0.133917896001395,0
training11.tiff,"(400, 300, 0)",0.991534461322152,0.129843798506472,0
training11.tiff,"(400, 350, 0)",0.998653424738432,0.0518780999864121,0
training11.tiff,"(450, 50, 0)",0.837610596838614,0.546267780546923,0
training11.tiff,"(450, 100, 0)",0.747409318683659,0.66436383882992,0
training11.tiff,"(450, 150, 0)",0.894427190999916,0.447213595499958,0
training11.tiff,"(450, 200, 0)",0.932004671541296,-0.362446261154949,0
training11.tiff,"(450, 250, 0)",0.997384795982892,-0.0722742605784701,0
training11.tiff,"(450, 300, 0)",0.989263736217635,0.146141233759423,0
training11.tiff,"(450, 350, 0)",0.917070056253235,0.39872611141445,0
training11.tiff,"(500, 50, 0)",0.947445667550324,0.319916718913096,0
training11.tiff,"(500, 100, 0)",0.894427190999916,0.447213595499958,0
training11.tiff,"(500, 150, 0)",0.979457043256652,0.201652920670487,0
training11.tiff,"(500, 200, 0)",0.887017774073452,0.461735279654673,0
training11.tiff,"(500, 250, 0)",0.91330188607625,0.407283273520489,0
training11.tiff,"(500, 300, 0)",0.903501841514311,0.428584206872173,0
training11.tiff,"(500, 350, 0)",0.994030677348131,-0.109100928001624,0
training11.tiff,"(550, 50, 0)",0.663487170327595,0.748187660156649,0
training11.tiff,"(550, 100, 0)",0.675724628517346,0.737154140200741,0
training11.tiff,"(550, 150, 0)",0.920330918458475,0.391140640344851,0
training11.tiff,"(550, 200, 0)",0.978158850917857,0.207858755820044,0
training11.tiff,"(550, 250, 0)",0.918412615811006,0.395623896041664,0
training11.tiff,"(550, 300, 0)",0.837863058280952,0.545880477364863,0
training11.tiff,"(550, 350, 0)",0.995672695731397,-0.092929451601597,0
training11.tiff,"(600, 50, 0)",0.768221279597376,0.64018439966448,0
training11.tiff,"(600, 100, 0)",0.585005012299696,0.811029676142761,0
training11.tiff,"(600, 150, 0)",0.539053696423367,0.842271400661511,0
training11.tiff,"(600, 200, 0)",0.949794781049111,0.312873574933825,0
training11.tiff,"(600, 250, 0)",0.956351571051339,0.29221853559902,0
training11.tiff,"(600, 300, 0)",0.986756818481464,-0.162206600298323,0
training11.tiff,"(600, 350, 0)",0.991227900682635,-0.132163720091018,0
training11.tiff,"(650, 50, 0)",0.788024373724563,0.615644041972315,0
training11.tiff,"(650, 100, 0)",0.662573882203029,0.748996562490381,0
training11.tiff,"(650, 150, 0)",0.666794859469826,0.745241313525099,0
training11.tiff,"(650, 200, 0)",0.71322857115191,0.700931526821704,0
training11.tiff,"(650, 250, 0)",0.984987330500051,-0.172626645551555,0
training11.tiff,"(650, 300, 0)",0.972687489876752,-0.23211860553877,0
training11.tiff,"(650, 350, 0)",0.958168093168512,-0.286206053803581,0
training11.tiff,"(700, 50, 0)",0.903134004591727,0.429358789068198,0
training11.tiff,"(700, 100, 0)",0.763885625546044,0.64535164916821,0
training11.tiff,"(700, 150, 0)",0.687011382404361,0.726646654466151,0
training11.tiff,"(700, 200, 0)",0.817339028782594,0.57615702028937,0
training11.tiff,"(700, 250, 0)",0.720833064901856,0.693108716251784,0
training11.tiff,"(700, 300, 0)",0.998425642148464,-0.0560913282105878,0
training11.tiff,"(700, 350, 0)",0.894427190999916,0.447213595499958,0
training11.tiff,"(750, 50, 0)",0.995433978849263,-0.0954525733143129,0
training11.tiff,"(750, 100, 0)",0.974858506571867,-0.222824801502141,0
training11.tiff,"(750, 150, 0)",0.941194670761707,0.337864753606767,0
training11.tiff,"(750, 200, 0)",0.953400096931816,0.301708891434118,0
training11.tiff,"(750, 250, 0)",0.98913157652731,0.147033072186492,0
training11.tiff,"(750, 300, 0)",0.939793423488437,0.341743063086704,0
training11.tiff,"(750, 350, 0)",0.988505756164447,0.151183233295739,0
training11.tiff,"(800, 50, 0)",0.990678839845296,-0.136218340478728,0
training11.tiff,"(800, 100, 0)",0.99974760221708,-0.0224662382520692,0
training11.tiff,"(800, 150, 0)",0.987440631916705,0.157990501106673,0
training11.tiff,"(800, 200, 0)",0.943858356366017,0.330350424728106,0
training11.tiff,"(800, 250, 0)",0.962449675986404,0.271460165021806,0
training11.tiff,"(800, 300, 0)",0.9346961248202,0.355447822114724,0
training11.tiff,"(800, 350, 0)",0.931777391985321,0.363030152721553,0
training11.tiff,"(850, 50, 0)",0.944496796706159,-0.328520624941273,0
training11.tiff,"(850, 100, 0)",0.974190578373779,-0.225727085232949,0
training11.tiff,"(850, 150, 0)",0.913811548620257,-0.406138466053448,0
training11.tiff,"(850, 200, 0)",0.964763821237732,-0.263117405792109,0
training11.tiff,"(850, 250, 0)",0.989949493661167,-0.14142135623731,0
training11.tiff,"(850, 300, 0)",0.945124712183162,0.32670977705097,0
